ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464004,Female,Yes,31,No,Marketing,1.0,Low,5.0,Cat_4,D
464007,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,B
464009,Female,Yes,47,Yes,Artist,5.0,Average,4.0,Cat_6,B
464010,Male,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,D
464013,Male,No,30,No,Healthcare,0.0,Low,1.0,Cat_6,D
464016,Female,,29,Yes,Entertainment,1.0,High,1.0,Cat_1,D
464019,Male,No,23,No,Artist,2.0,Low,5.0,Cat_6,D
464021,Female,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,D
464023,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_7,B
464030,Male,No,22,No,Entertainment,1.0,Low,4.0,Cat_6,D
464031,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
464032,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
464033,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
464039,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,D
464042,Female,Yes,38,Yes,Artist,8.0,Low,2.0,Cat_6,C
464046,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,B
464048,Female,No,38,Yes,Homemaker,4.0,Low,1.0,Cat_6,D
464049,Female,No,29,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
464053,Female,Yes,35,No,Entertainment,4.0,Low,1.0,Cat_6,C
464054,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,B
464059,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_6,C
464063,Female,No,32,Yes,Doctor,0.0,Low,1.0,Cat_6,B
464066,Female,No,29,Yes,Healthcare,8.0,Low,3.0,Cat_4,C
464067,Female,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_2,A
464068,Male,Yes,59,No,Executive,0.0,High,4.0,Cat_6,A
464071,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
464072,Male,Yes,53,Yes,Executive,0.0,Low,2.0,Cat_6,B
464076,Male,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,D
464084,Male,No,33,No,Healthcare,1.0,Low,5.0,Cat_4,D
464087,Female,No,26,No,Engineer,,Low,4.0,Cat_6,D
464089,Female,Yes,39,Yes,Artist,7.0,High,5.0,,B
464096,Female,No,27,No,Healthcare,1.0,Low,5.0,Cat_4,A
464099,Female,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_4,B
464103,Male,Yes,46,Yes,Artist,4.0,Average,2.0,Cat_6,B
464110,Male,Yes,63,Yes,Doctor,0.0,High,2.0,Cat_6,C
464112,Male,No,32,Yes,Doctor,1.0,Low,2.0,Cat_6,D
464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,A
464118,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
464121,Female,Yes,63,Yes,Engineer,1.0,Low,1.0,Cat_6,C
464123,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,B
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,C
464132,Male,No,27,No,Entertainment,0.0,Low,2.0,Cat_6,A
464137,Female,Yes,87,No,Artist,7.0,High,2.0,Cat_7,C
464139,Female,No,25,No,Healthcare,14.0,Low,1.0,Cat_6,A
464144,Male,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6,A
464152,Male,Yes,41,Yes,Artist,1.0,High,4.0,Cat_6,B
464162,Male,Yes,86,Yes,Lawyer,,High,2.0,Cat_6,A
464167,Male,Yes,51,Yes,Executive,4.0,High,3.0,Cat_6,C
464169,Male,,83,No,Lawyer,0.0,High,2.0,Cat_6,D
464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6,C
464173,Male,Yes,65,Yes,Artist,6.0,Average,3.0,Cat_6,B
464175,Female,No,32,No,Healthcare,1.0,Low,,Cat_6,A
464176,Female,Yes,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
464179,Female,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,D
464180,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,A
464182,Male,Yes,39,Yes,Artist,4.0,Average,2.0,Cat_2,A
464183,Female,No,42,No,Artist,2.0,Low,2.0,Cat_6,D
464185,Male,Yes,68,Yes,Artist,5.0,High,2.0,Cat_6,C
464195,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_6,D
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,A
464202,Male,Yes,43,Yes,Artist,13.0,Low,1.0,Cat_6,B
464204,Female,Yes,40,Yes,Artist,3.0,High,2.0,Cat_5,C
464205,Female,Yes,87,No,Entertainment,0.0,High,2.0,Cat_6,A
464206,Male,Yes,43,No,Entertainment,1.0,Low,2.0,Cat_6,C
464211,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_2,C
464212,Female,Yes,58,Yes,Marketing,0.0,Average,2.0,Cat_6,C
464216,Male,Yes,52,Yes,Artist,,High,3.0,Cat_6,A
464217,Female,No,30,No,Healthcare,14.0,Low,3.0,Cat_6,A
464223,Female,Yes,53,Yes,Artist,2.0,Low,2.0,Cat_6,C
464226,Female,Yes,56,Yes,Artist,3.0,Average,3.0,Cat_6,D
464231,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_6,A
464232,Male,Yes,28,No,Doctor,1.0,Low,5.0,Cat_6,B
464246,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,C
464254,Male,Yes,62,Yes,Entertainment,1.0,Average,3.0,Cat_6,D
464255,Female,Yes,49,Yes,Artist,1.0,Average,5.0,Cat_4,D
464257,Male,Yes,40,,Entertainment,0.0,High,2.0,Cat_6,D
464265,Male,Yes,62,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
464269,Male,No,35,Yes,Entertainment,1.0,Low,,Cat_1,A
464270,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,D
464271,Female,Yes,36,Yes,Artist,1.0,Average,3.0,Cat_2,D
464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,Cat_6,A
464276,Female,Yes,66,No,Marketing,0.0,High,2.0,Cat_1,D
464283,Male,No,40,Yes,Artist,6.0,Low,2.0,Cat_6,D
464286,Female,Yes,57,Yes,Artist,0.0,Average,2.0,Cat_6,C
464287,Male,Yes,42,Yes,Artist,,Average,3.0,Cat_2,C
464289,Male,Yes,35,No,Marketing,1.0,Low,3.0,Cat_6,D
464292,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,A
464297,Male,No,29,No,Artist,8.0,Low,5.0,Cat_5,D
464298,Male,No,26,No,Doctor,0.0,Low,1.0,Cat_6,C
464308,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,A
464318,Male,Yes,86,Yes,Executive,0.0,Low,1.0,Cat_6,C
464320,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,D
464326,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
464332,Male,Yes,74,No,Executive,0.0,High,2.0,Cat_6,D
464339,Male,No,27,No,Artist,1.0,Low,2.0,Cat_6,D
464344,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,C
464351,Female,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
464364,Male,Yes,39,Yes,Artist,7.0,Average,2.0,Cat_6,B
464368,Male,Yes,35,Yes,Entertainment,3.0,Average,2.0,Cat_6,D
464370,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
464373,Female,No,47,Yes,Artist,0.0,Low,2.0,Cat_6,A
464378,Female,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,B
464381,Male,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,B
464382,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,A
464386,Male,Yes,41,Yes,Doctor,0.0,Average,3.0,Cat_6,B
464387,Female,No,26,Yes,Artist,9.0,Low,5.0,Cat_6,D
464389,Male,Yes,72,Yes,Artist,0.0,High,2.0,Cat_2,C
464392,Male,Yes,59,,Artist,0.0,Average,2.0,Cat_6,A
464396,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,D
464412,Male,Yes,72,No,Lawyer,1.0,Low,2.0,Cat_6,C
464424,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,B
464425,Male,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,D
464432,Male,No,25,No,Engineer,9.0,Low,2.0,Cat_3,B
464433,Male,No,29,Yes,Artist,,Low,,Cat_2,D
464436,Male,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_4,A
464437,Female,Yes,51,Yes,Engineer,0.0,Average,4.0,Cat_6,D
464441,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_2,C
464451,Female,Yes,76,Yes,Artist,0.0,Average,2.0,Cat_6,A
464456,Male,Yes,29,Yes,Artist,1.0,Low,4.0,Cat_6,B
464468,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,B
464473,Female,Yes,58,Yes,Artist,0.0,Average,4.0,Cat_6,A
464474,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
464478,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,A
464481,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,D
464482,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_6,C
464483,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,D
464485,Male,No,25,Yes,Entertainment,5.0,Low,2.0,Cat_3,B
464487,Male,No,46,No,Engineer,1.0,Low,3.0,Cat_4,C
464488,Female,No,43,Yes,Artist,7.0,Low,9.0,Cat_6,B
464494,Female,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_3,D
464499,Male,Yes,41,Yes,Executive,1.0,High,4.0,Cat_6,D
464501,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_6,A
464504,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
464506,Male,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_4,B
464517,Male,No,33,Yes,Healthcare,0.0,Low,,Cat_5,B
464522,Female,No,39,Yes,Engineer,14.0,Low,1.0,Cat_6,D
464526,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,D
464528,Male,Yes,46,Yes,Entertainment,4.0,High,4.0,Cat_2,D
464533,Male,Yes,38,No,Executive,,High,6.0,Cat_6,C
464536,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,D
464544,Female,Yes,43,Yes,Entertainment,5.0,Average,3.0,Cat_6,C
464549,Male,Yes,53,Yes,Executive,1.0,Low,4.0,Cat_6,D
464550,Male,Yes,46,Yes,Artist,,Low,4.0,Cat_6,B
464552,Female,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_4,D
464553,Male,Yes,71,Yes,Artist,1.0,Low,2.0,Cat_6,C
464555,Male,Yes,32,Yes,Marketing,13.0,High,4.0,Cat_4,A
464560,Male,No,41,Yes,Entertainment,9.0,Low,2.0,Cat_6,C
464561,Female,No,46,Yes,Entertainment,8.0,Low,2.0,Cat_6,C
464566,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,D
464569,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_6,D
464570,Male,Yes,25,Yes,Doctor,1.0,Average,2.0,Cat_6,B
464572,Female,Yes,52,Yes,Marketing,0.0,Low,1.0,Cat_6,C
464576,Male,No,30,Yes,Doctor,9.0,Low,5.0,Cat_6,D
464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,Cat_6,A
464580,Male,No,32,No,Artist,9.0,Low,4.0,Cat_6,D
464581,Female,No,33,No,Doctor,,Low,4.0,Cat_6,D
464586,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_3,A
464593,Female,No,43,Yes,Doctor,1.0,Low,4.0,Cat_2,A
464594,Male,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_2,C
464597,Male,No,41,No,Artist,5.0,Low,2.0,Cat_6,D
464601,Female,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_6,C
464603,Female,No,35,Yes,Artist,0.0,Low,2.0,Cat_3,A
464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,B
464607,Female,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,D
464608,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,D
464618,Male,,40,Yes,Artist,5.0,Low,1.0,Cat_6,D
464620,Female,Yes,40,Yes,Artist,0.0,High,2.0,Cat_6,C
464621,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_6,A
464637,Female,No,36,Yes,Marketing,,Low,4.0,Cat_4,D
464641,Female,Yes,71,Yes,Lawyer,2.0,Low,6.0,Cat_1,D
464652,Female,Yes,30,No,Engineer,5.0,Average,2.0,Cat_4,D
464654,Female,Yes,40,No,Engineer,1.0,Average,4.0,Cat_4,D
464664,Male,Yes,43,No,Entertainment,0.0,Average,5.0,Cat_4,B
464666,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_4,D
464670,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,A
464673,Male,Yes,49,No,Executive,1.0,High,7.0,Cat_2,D
464674,Male,Yes,51,No,Artist,0.0,Average,5.0,Cat_4,C
464675,Female,Yes,39,No,Doctor,1.0,Average,9.0,Cat_4,B
464677,Male,Yes,23,No,Healthcare,1.0,Low,5.0,Cat_4,B
464683,Male,Yes,53,No,Engineer,0.0,Average,6.0,Cat_4,D
464684,Female,No,35,No,Engineer,9.0,Low,5.0,Cat_4,D
464685,Male,No,35,No,Executive,2.0,Low,4.0,Cat_4,D
464688,Male,Yes,30,Yes,Doctor,1.0,Low,9.0,Cat_4,B
464690,Male,Yes,39,No,Engineer,2.0,Average,,Cat_4,B
464691,Male,No,38,Yes,Artist,1.0,Low,3.0,Cat_4,D
464692,Female,No,53,No,Marketing,0.0,Low,1.0,Cat_3,D
464693,Female,No,36,Yes,Engineer,8.0,Low,1.0,Cat_4,D
464695,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_4,D
464696,Female,No,40,Yes,Engineer,1.0,Low,1.0,Cat_4,D
464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_4,D
464699,Male,No,31,No,Doctor,1.0,Low,5.0,Cat_4,D
464701,Male,No,31,No,Doctor,1.0,Low,2.0,Cat_4,C
464704,Male,Yes,41,Yes,Healthcare,0.0,Average,4.0,Cat_4,D
464707,Male,Yes,48,No,,0.0,Average,4.0,Cat_4,C
464711,Female,Yes,38,Yes,Artist,5.0,Average,3.0,Cat_1,D
464712,Male,Yes,49,No,Artist,1.0,Low,5.0,Cat_4,D
464722,Male,Yes,42,Yes,Doctor,1.0,Low,,Cat_4,D
464726,Male,Yes,28,Yes,Executive,14.0,High,9.0,Cat_4,B
464728,Male,Yes,51,No,Entertainment,0.0,High,4.0,Cat_4,D
464732,Male,Yes,41,No,Artist,1.0,Average,2.0,Cat_4,A
464737,Female,Yes,57,No,Engineer,0.0,Average,6.0,Cat_4,A
464739,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_4,C
464746,Male,Yes,29,No,Executive,3.0,Average,5.0,Cat_4,B
464752,Female,Yes,46,,Marketing,,Low,1.0,Cat_4,D
464755,Male,Yes,49,Yes,Artist,0.0,High,2.0,Cat_6,A
464756,Female,No,28,No,Engineer,6.0,Low,3.0,Cat_4,B
464758,Female,Yes,48,No,Engineer,1.0,Average,4.0,Cat_4,D
464760,Female,Yes,51,No,Engineer,5.0,Average,4.0,Cat_4,D
464765,Female,Yes,48,No,Engineer,5.0,Average,6.0,Cat_4,B
464766,Female,Yes,48,No,Engineer,5.0,Average,5.0,Cat_4,A
464769,Female,,52,No,Engineer,9.0,Average,4.0,Cat_4,B
464772,Female,Yes,39,No,Engineer,8.0,Average,4.0,Cat_4,D
464774,Female,Yes,50,No,Engineer,7.0,Average,5.0,Cat_4,A
464780,Female,No,33,No,Engineer,1.0,Low,9.0,Cat_4,D
464790,Female,No,35,Yes,Artist,,Low,1.0,Cat_4,A
464792,Male,Yes,30,No,Marketing,2.0,High,5.0,Cat_4,B
464794,Female,Yes,46,No,Engineer,8.0,Average,,Cat_4,A
464799,Male,No,36,No,Marketing,0.0,Low,4.0,Cat_4,A
464802,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,B
464804,Male,Yes,26,No,Entertainment,1.0,Low,1.0,Cat_4,D
464806,Male,Yes,33,No,Executive,0.0,Low,2.0,Cat_4,B
464809,Male,Yes,50,,Entertainment,,Average,5.0,Cat_4,A
464812,Female,Yes,49,Yes,Engineer,1.0,High,5.0,Cat_4,D
464813,Male,Yes,48,Yes,Engineer,6.0,Average,5.0,Cat_6,B
464817,Male,No,31,Yes,Artist,5.0,Low,1.0,Cat_4,D
464818,Female,Yes,38,No,Engineer,,Average,2.0,Cat_4,C
464825,Female,No,21,No,Healthcare,5.0,Low,1.0,Cat_4,D
464827,Female,Yes,50,No,Entertainment,8.0,Average,5.0,Cat_4,B
464828,Male,No,23,No,Healthcare,9.0,Low,6.0,Cat_4,B
464831,Female,Yes,21,No,Healthcare,0.0,Low,2.0,Cat_4,D
464832,Male,Yes,71,No,Lawyer,1.0,Low,,Cat_4,B
464835,Male,No,20,No,Healthcare,0.0,Low,6.0,Cat_4,B
464836,Female,,32,No,Engineer,7.0,High,5.0,Cat_4,D
464845,Male,Yes,29,No,Engineer,0.0,Average,3.0,Cat_4,A
464849,Male,Yes,42,Yes,Artist,0.0,Average,4.0,Cat_4,B
464851,Male,No,20,No,Doctor,0.0,Low,6.0,Cat_4,D
464852,Male,Yes,36,No,Executive,1.0,Low,6.0,Cat_4,B
464854,Female,Yes,42,No,Engineer,0.0,High,6.0,Cat_4,D
464857,Male,No,18,No,Healthcare,7.0,Low,4.0,Cat_4,B
464861,Male,No,25,No,Homemaker,,Low,2.0,Cat_4,B
464864,Female,No,30,No,Engineer,10.0,Low,8.0,Cat_4,D
464865,Female,No,28,No,Homemaker,9.0,Low,9.0,Cat_4,B
464868,Male,Yes,42,Yes,Entertainment,7.0,Low,6.0,Cat_4,B
464872,Male,Yes,38,Yes,Artist,1.0,Low,4.0,Cat_4,B
464873,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_4,B
464876,Female,Yes,52,No,Engineer,,Average,5.0,Cat_4,A
464879,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,Cat_4,C
464884,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_4,D
464885,Female,No,38,No,Engineer,1.0,Low,2.0,Cat_4,A
464886,Male,Yes,37,Yes,Engineer,1.0,Average,4.0,Cat_4,D
464902,Female,Yes,65,No,Lawyer,1.0,Low,1.0,Cat_4,C
464905,Male,,81,No,Executive,,High,2.0,Cat_4,D
464907,Male,,59,Yes,Engineer,0.0,Average,2.0,Cat_4,C
464910,Female,Yes,47,Yes,Artist,1.0,Average,5.0,Cat_4,D
464911,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_4,C
464915,Male,Yes,39,Yes,Executive,,High,4.0,Cat_4,D
464916,Female,,32,,Doctor,8.0,High,2.0,Cat_4,B
464919,Male,Yes,37,Yes,Artist,9.0,Low,1.0,Cat_4,B
464920,Male,No,39,Yes,Artist,4.0,Low,1.0,Cat_4,C
464921,Male,Yes,39,No,Doctor,1.0,Average,5.0,Cat_4,B
464925,Male,,60,No,Executive,7.0,Average,2.0,Cat_4,A
464927,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_4,C
464932,Male,Yes,51,Yes,Executive,9.0,Low,1.0,Cat_4,C
464938,Male,Yes,48,No,Artist,1.0,Low,3.0,Cat_4,D
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,B
464940,Female,Yes,29,No,Engineer,1.0,Low,2.0,Cat_4,D
464944,Female,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_4,C
464947,Male,No,25,No,Doctor,5.0,Low,1.0,Cat_4,D
464957,Female,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_4,B
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,A
464961,Male,Yes,86,No,Marketing,1.0,Low,1.0,Cat_4,B
464963,Female,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_4,C
464972,Male,Yes,73,No,Lawyer,1.0,High,9.0,Cat_4,B
464973,Male,No,87,,Lawyer,1.0,Low,2.0,Cat_4,B
464981,Male,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,B
464987,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,D
464990,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,D
464991,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,A
464995,Male,Yes,53,No,Executive,2.0,High,4.0,Cat_4,D
465001,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,A
465005,Male,Yes,47,Yes,Executive,3.0,High,3.0,Cat_6,D
465012,Male,Yes,59,No,Executive,1.0,High,4.0,Cat_6,A
465014,Male,Yes,82,No,Lawyer,1.0,Low,1.0,Cat_6,B
465022,Female,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
465023,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_2,A
465026,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,C
465032,Male,Yes,67,Yes,Executive,1.0,High,2.0,Cat_6,C
465035,Female,Yes,83,Yes,Lawyer,13.0,High,2.0,Cat_6,A
465038,Male,Yes,49,No,Executive,0.0,High,4.0,Cat_6,D
465039,Female,Yes,87,No,Lawyer,0.0,High,2.0,Cat_6,A
465040,Male,Yes,69,No,Lawyer,1.0,Average,2.0,Cat_6,A
465045,Male,Yes,40,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
465056,Male,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,A
465069,Male,Yes,68,Yes,Healthcare,0.0,Average,3.0,Cat_6,A
465075,Female,Yes,43,Yes,Artist,,Average,2.0,Cat_6,C
465076,Male,Yes,67,Yes,Artist,0.0,High,5.0,Cat_6,D
465079,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
465082,Male,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_3,B
465087,Male,No,29,Yes,Doctor,0.0,Low,4.0,Cat_6,D
465091,Male,Yes,60,Yes,Entertainment,,Average,3.0,Cat_6,D
465092,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,C
465093,Male,Yes,57,Yes,Doctor,0.0,Low,1.0,Cat_6,C
465095,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,D
465099,Male,Yes,39,No,Entertainment,1.0,Average,2.0,Cat_6,D
465100,Male,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,C
465101,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
465105,Male,Yes,65,No,Executive,8.0,Average,2.0,Cat_6,A
465109,Male,No,47,No,Lawyer,,Low,2.0,Cat_6,D
465111,Female,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,B
465112,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
465113,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_4,A
465119,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,B
465120,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
465121,Female,No,32,Yes,Artist,7.0,Low,1.0,Cat_3,D
465122,Female,Yes,41,Yes,Artist,3.0,Average,2.0,Cat_6,C
465124,Female,Yes,27,Yes,Healthcare,6.0,Average,2.0,Cat_6,D
465128,Female,Yes,58,No,Artist,0.0,Average,3.0,Cat_6,A
465134,Female,Yes,61,Yes,Entertainment,1.0,Average,5.0,Cat_6,A
465136,Male,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,A
465144,Male,No,25,Yes,Doctor,8.0,Low,1.0,Cat_6,D
465147,Male,No,33,Yes,Healthcare,2.0,Low,3.0,Cat_6,B
465148,Male,No,31,No,Artist,0.0,Low,,,D
465150,Male,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
465153,Male,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_6,B
465155,Male,Yes,81,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
465160,Male,Yes,61,Yes,Executive,0.0,High,3.0,Cat_6,D
465164,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
465171,Female,Yes,48,Yes,Artist,8.0,High,4.0,Cat_6,B
465172,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
465175,Female,No,22,No,Homemaker,0.0,Low,4.0,Cat_6,D
465176,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,A
465181,Female,No,25,Yes,Healthcare,8.0,Low,1.0,Cat_4,D
465182,Female,No,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
465186,Female,Yes,43,No,Artist,4.0,Average,4.0,Cat_1,D
465187,Female,Yes,39,No,Doctor,1.0,Average,4.0,Cat_4,D
465188,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,D
465189,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,A
465194,Male,No,22,No,Healthcare,9.0,Low,6.0,Cat_2,B
465196,Female,No,31,Yes,Artist,2.0,Low,2.0,Cat_4,A
465197,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,B
465201,Male,Yes,42,Yes,Entertainment,1.0,Average,4.0,Cat_3,D
465202,Male,No,25,No,Entertainment,7.0,Low,4.0,Cat_6,D
465203,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_6,B
465204,Male,Yes,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
465213,Male,Yes,39,Yes,Entertainment,2.0,Average,2.0,Cat_6,D
465214,Male,Yes,33,No,Engineer,14.0,Low,1.0,Cat_6,A
465216,Male,Yes,35,Yes,Executive,9.0,High,4.0,Cat_6,B
465226,Male,Yes,38,No,Entertainment,2.0,Low,3.0,Cat_6,B
465228,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
465231,Male,Yes,67,No,Artist,1.0,Average,2.0,Cat_6,A
465236,Male,Yes,45,Yes,Artist,1.0,Low,1.0,Cat_6,B
465237,Male,Yes,70,Yes,Lawyer,,High,2.0,Cat_6,A
465242,Male,No,19,No,Healthcare,5.0,Low,4.0,Cat_3,B
465249,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
465254,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_7,D
465261,Female,No,23,Yes,Healthcare,1.0,Low,4.0,Cat_1,C
465264,Male,Yes,80,No,Executive,0.0,Low,1.0,Cat_6,C
465267,Male,Yes,40,No,Engineer,14.0,Average,5.0,Cat_4,A
465274,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_4,C
465285,Female,Yes,31,No,Engineer,8.0,Low,4.0,Cat_6,A
465288,Female,Yes,20,No,Engineer,1.0,Low,2.0,Cat_4,D
465289,Male,Yes,31,Yes,Executive,1.0,High,2.0,Cat_6,D
465290,Male,Yes,50,Yes,Executive,0.0,High,5.0,Cat_6,D
465294,Male,Yes,67,No,Lawyer,0.0,Low,2.0,Cat_6,C
465295,Female,,43,Yes,Doctor,9.0,Average,1.0,Cat_6,B
465296,Female,Yes,85,Yes,Lawyer,5.0,High,3.0,Cat_6,A
